35.5,51.50960310,-0.16103642,0.15909241,0.15514034,44.63179624
36.0,51.50960367,-0.16103511,0.15768520,0.22653814,61.28178648
36.5,51.50960415,-0.16103345,0.03676658,0.20200793,77.03857275
37.0,51.50960424,-0.16103192,0.03969360,0.26010022,88.98985490
37.5,51.50960419,-0.16103006,-0.06249961,0.18111989,105.50110130
38.0,51.50960374,-0.16102855,-0.10593807,0.26556911,116.77918120
38.5,51.50960313,-0.16102695,-0.15158358,0.14005466,128.46802670
39.0,51.50960224,-0.16102596,-0.21541349,0.16245498,144.84269870
39.5,51.50960125,-0.16102508,-0.24286650,0.06250911,166.22142730
40.0,51.50960009,-0.16102480,-0.22533089,0.02108539,178.99612660
40.5,51.50959837,-0.16102462,-0.46875623,0.01623663,179.21358010
41.0,51.50959558,-0.16102468,-0.72274535,-0.00989370,178.73361140
41.5,51.50959163,-0.16102466,-0.95337654,-0.02737846,186.19380650
42.0,51.50958664,-0.16102476,-1.21872010,-0.02243123,182.82880620
42.5,51.50958111,-0.16102479,-1.28246459,0.04461789,176.10828520
43.0,51.50957541,-0.16102457,-1.29111657,0.02194730,177.47308560
43.5,51.50956975,-0.16102443,-1.20808176,-0.02458238,182.30914960
44.0,51.50956423,-0.16102458,-1.26550088,-0.00594315,178.82591560
44.5,51.50955860,-0.16102456,-1.22353738,-0.00857204,181.45186580
45.0,51.50955298,-0.16102445,-1.23749612,0.02438311,177.54462120
45.5,51.50954733,-0.16102440,-1.23625881,-0.00891492,180.93249680
46.0,51.50954172,-0.16102435,-1.30670554,-0.01687495,181.72524600
46.5,51.50953604,-0.16102453,-1.18756014,-0.00513875,178.93652180
47.0,51.50953049,-0.16102467,-1.26585057,-0.01545496,176.71092100
47.5,51.50952484,-0.16102482,-1.21729704,-0.03103355,178.16545850
48.0,51.50951927,-0.16102501,-1.26334451,-0.03926281,178.96816200
48.5,51.50951358,-0.16102507,-1.29686375,-0.03003047,182.89843990
49.0,51.50950787,-0.16102523,-1.23125364,-0.02974715,182.04382360
49.5,51.50950225,-0.16102521,-1.25490588,0.05220164,175.45890930
50.0,51.50949655,-0.16102499,-1.27507324,-0.01931138,183.36481310
50.5,51.50949087,-0.16102498,-1.24777872,0.02237817,177.01510490
51.0,51.50948516,-0.16102492,-1.27230473,0.03758813,175.33721120
51.5,51.50947949,-0.16102471,-1.25873824,-0.02130535,180.61890110
52.0,51.50947385,-0.16102464,-1.21424861,-0.00561095,183.52022950
52.5,51.50946834,-0.16102463,-1.27816871,0.03208580,176.85815450
53.0,51.50946268,-0.16102454,-1.23243962,-0.00792106,181.83297400
53.5,51.50945702,-0.16102448,-1.23163083,-0.02571560,184.16658370
54.0,51.50945144,-0.16102458,-1.31649631,0.00440857,182.21940770
54.5,51.50944561,-0.16102458,-1.20625822,0.00085421,181.35414240
55.0,51.50944004,-0.16102459,-1.31709120,0.02540715,176.41853390
55.5,51.50943430,-0.16102438,-1.24224703,0.01846768,179.08553810
56.0,51.50942863,-0.16102433,-1.23281364,-0.00155461,177.43774250
56.5,51.50942309,-0.16102426,-1.29490123,0.02118930,177.64213900
57.0,51.50941737,-0.16102413,-1.21059594,-0.00549597,179.01287190
57.5,51.50941185,-0.16102398,-1.29587029,0.01292913,181.30250150
58.0,51.50940608,-0.16102369,-1.22034098,0.08466517,173.08013850
58.5,51.50940048,-0.16102329,-1.26162908,0.04570301,176.31410830
59.0,51.50939478,-0.16102305,-1.27837497,-0.01319787,180.37765130
59.5,51.50938909,-0.16102300,-1.26594728,0.03480440,176.62021780
60.0,51.50938339,-0.16102278,-1.24361263,0.00256550,181.03763100
60.5,51.50937778,-0.16102278,-1.28722533,-0.00374168,179.63801380
61.0,51.50937210,-0.16102291,-1.23526556,0.00399487,176.89321990
61.5,51.50936652,-0.16102301,-1.22438946,-0.04909905,181.23407680
62.0,51.50936093,-0.16102326,-1.26149330,-0.03493543,180.43909120
62.5,51.50935526,-0.16102339,-1.25552016,-0.00494451,179.04552070
63.0,51.50934962,-0.16102350,-1.25402478,-0.05999708,185.69897350
63.5,51.50934392,-0.16102370,-1.27798178,-0.01014247,181.21269830
64.0,51.50933824,-0.16102388,-1.24469265,-0.02032074,182.70647950
64.5,51.50933264,-0.16102400,-1.21707383,-0.03044754,182.60256720
65.0,51.50932706,-0.16102410,-1.29033116,0.00713791,180.68052690
65.5,51.50932139,-0.16102389,-1.23609794,0.03596841,179.35032480
66.0,51.50931576,-0.16102357,-1.25166096,0.04802448,179.39175980
66.5,51.50931008,-0.16102336,-1.27708455,0.02448746,179.18760890
67.0,51.50930445,-0.16102325,-1.23189392,0.01322846,179.31721730
67.5,51.50929890,-0.16102322,-1.21687529,0.01679267,176.40836200
68.0,51.50929344,-0.16102312,-1.27449531,-0.01012120,181.30334560
68.5,51.50928779,-0.16102314,-1.17828702,-0.01209631,180.44387170
69.0,51.50928232,-0.16102322,-1.29381611,0.02174421,176.88193440
69.5,51.50927658,-0.16102313,-1.19736847,-0.01843091,181.01812710
70.0,51.50927106,-0.16102314,-1.31827728,-0.00105228,180.37560780
70.5,51.50926528,-0.16102312,-1.22496145,0.01941623,178.43802610
71.0,51.50925968,-0.16102303,-1.26470613,0.01782417,176.90877760
71.5,51.50925468,-0.16102297,-1.08176157,-0.02659453,182.91585230
72.0,51.50925056,-0.16102295,-0.77466393,0.02232136,178.20827800
72.5,51.50924769,-0.16102279,-0.52398025,0.03739389,175.69024020
73.0,51.50924595,-0.16102255,-0.35114911,0.01495087,178.32718780
73.5,51.50924464,-0.16102219,-0.13734942,0.07624164,163.62681620
74.0,51.50924384,-0.16102150,-0.25732224,0.12003897,147.87832620
74.5,51.50924288,-0.16102049,-0.10425420,0.13570721,134.96254370
75.0,51.50924234,-0.16101907,-0.16681921,0.22207536,118.84644540
75.5,51.50924188,-0.16101741,-0.05889530,0.29684097,101.83943160
76.0,51.50924179,-0.16101535,0.01029638,0.21033682,89.30797095
76.5,51.50924195,-0.16101374,0.05438163,0.27545449,76.24935357
77.0,51.50924236,-0.16101189,0.12537383,0.21777464,60.87664145
77.5,51.50924301,-0.16101038,0.13588212,0.17210247,43.87362295
78.0,51.50924378,-0.16100919,0.23356609,0.18708755,28.39198669
78.5,51.50924477,-0.16100826,0.21150048,0.07818907,15.89954157
79.0,51.50924575,-0.16100797,0.22818398,0.02594891,1.87811899
79.5,51.50924742,-0.16100782,0.40461909,0.00535624,1.17823050
80.0,51.50925001,-0.16100777,0.72432239,0.01009145,-1.24726152
80.5,51.50925391,-0.16100764,0.92525843,0.00459042,-1.47000167
81.0,51.50925878,-0.16100772,1.21422540,-0.00061821,0.34898863
81.5,51.50926428,-0.16100782,1.25870672,-0.01844313,0.00737575
82.0,51.50926991,-0.16100796,1.28720710,-0.01239223,1.19246696
82.5,51.50927568,-0.16100808,1.22910758,-0.02144434,0.24996846
83.0,51.50928125,-0.16100813,1.29380651,-0.03180857,-3.56377572
83.5,51.50928696,-0.16100821,1.20113472,0.00267175,-1.19964037
84.0,51.50929251,-0.16100840,1.28948830,-0.00465545,2.08354784
84.5,51.50929822,-0.16100854,1.27015877,-0.03107840,0.20656104
85.0,51.50930392,-0.16100864,1.25402504,-0.01502198,0.51722819
85.5,51.50930954,-0.16100860,1.24770460,0.00154232,-1.39977989
86.0,51.50931517,-0.16100847,1.23802551,0.02016931,-0.31325708
86.5,51.50932072,-0.16100837,1.25473897,0.03775648,2.79039763
87.0,51.50932627,-0.16100825,1.22711157,-0.02528336,-3.76783311
87.5,51.50933184,-0.16100854,1.23669761,-0.04011214,-1.20116846
88.0,51.50933748,-0.16100885,1.25380629,-0.00985721,2.12278284
88.5,51.50934309,-0.16100904,1.27086838,-0.03282200,1.93387116
89.0,51.50934882,-0.16100916,1.23492060,-0.03060992,-1.02986750
89.5,51.50935441,-0.16100934,1.27828722,-0.02688089,-0.52262697
90.0,51.50936007,-0.16100935,1.24371530,0.02182207,1.93660461
90.5,51.50936565,-0.16100935,1.24239574,-0.00382684,1.56328702
91.0,51.50937129,-0.16100933,1.25360673,-0.02386326,-2.59923060
91.5,51.50937688,-0.16100953,1.24243937,-0.02226053,-0.49489650
92.0,51.50938248,-0.16100960,1.22372761,-0.01325270,-2.67789910
92.5,51.50938800,-0.16100978,1.28140413,-0.02271771,-0.25720192
93.0,51.50939370,-0.16100992,1.19631983,-0.01583168,-1.81668944
93.5,51.50939916,-0.16100996,1.31377230,-0.00644659,-0.07841013
94.0,51.50940500,-0.16100992,1.21604193,0.04602753,4.02652830
94.5,51.50941053,-0.16100973,1.27193964,0.00255356,1.08075487
95.0,51.50941622,-0.16100952,1.22386050,0.02939278,1.07510332
95.5,51.50942181,-0.16100943,1.26207150,-0.01073847,-2.58997208
96.0,51.50942741,-0.16100951,1.22702938,-0.01251708,-1.35890539
96.5,51.50943296,-0.16100948,1.27263022,0.02487828,0.54893625
97.0,51.50943860,-0.16100931,1.23377290,0.04096019,3.63822047
97.5,51.50944431,-0.16100913,1.24855412,0.01703702,2.19813709
98.0,51.50944994,-0.16100899,1.27843225,0.01171133,1.71748841
98.5,51.50945558,-0.16100885,1.22250419,0.02098909,1.48427097
99.0,51.50946108,-0.16100858,1.27430952,0.04067530,2.06297869
99.5,51.50946673,-0.16100822,1.20178286,0.04148815,0.19487082
100.0,51.50947225,-0.16100810,1.27390901,-0.00599918,-1.98334314
100.5,51.50947794,-0.16100805,1.19100234,0.02449076,0.68520365
101.0,51.50948339,-0.16100807,1.32368649,-0.00789839,-0.19140631
101.5,51.50948912,-0.16100807,1.17424108,0.00416717,1.25494256
102.0,51.50949458,-0.16100803,1.25175384,0.01301563,1.61340791
102.5,51.50950022,-0.16100802,1.28749265,-0.02962449,-2.91139781
103.0,51.50950591,-0.16100796,1.22957701,0.03132247,0.96362024
103.5,51.50951158,-0.16100792,1.22653415,-0.01059859,-3.04455676
104.0,51.50951717,-0.16100807,1.30006349,-0.03111387,-1.93185967
104.5,51.50952285,-0.16100829,1.19374003,-0.02188045,-2.65035863
105.0,51.50952833,-0.16100849,1.31069460,-0.02684383,-0.38486710
105.5,51.50953416,-0.16100870,1.20550468,-0.02654903,-1.99639290
106.0,51.50953968,-0.16100881,1.33793139,-0.02160081,-1.18348835
106.5,51.50954548,-0.16100890,1.20334076,-0.00289216,-1.52825691
107.0,51.50955097,-0.16100891,1.25221868,0.00583453,1.22545613
107.5,51.50955662,-0.16100884,1.27451881,-0.00378722,-2.84203008
108.0,51.50956237,-0.16100881,1.21241946,-0.00239658,-1.76407848
108.5,51.50956796,-0.16100885,1.32686897,-0.01316354,-4.51083194
109.0,51.50957378,-0.16100894,1.25679571,-0.02298535,-3.89445846
109.5,51.50957941,-0.16100908,1.29284231,0.01323086,-0.43263155
110.0,51.50958520,-0.16100921,1.23785084,-0.02087365,-0.01517691
110.5,51.50959028,-0.16100942,1.10335448,-0.02877793,0.34908045
111.0,51.50959446,-0.16100961,0.82789592,-0.03877490,-1.96027116
111.5,51.50959746,-0.16100979,0.52099389,-0.03232003,-5.36938549
112.0,51.50959918,-0.16101000,0.31576409,-0.01527832,-2.31777333
112.5,51.50960039,-0.16100986,0.21018869,0.05094831,12.48868127
113.0,51.50960140,-0.16100913,0.19151512,0.12027190,29.72389387
113.5,51.50960213,-0.16100797,0.14937361,0.18226947,46.64628550
114.0,51.50960276,-0.16100664,0.12244778,0.20235002,65.26868203
114.5,51.50960314,-0.16100510,0.09196620,0.28751107,73.82429710
115.0,51.50960332,-0.16100308,-0.02949454,0.17275890,90.67347065
115.5,51.50960311,-0.16100167,-0.04276803,0.27844825,104.03173680
116.0,51.50960274,-0.16099990,-0.12232284,0.16560250,118.37357790
116.5,51.50960208,-0.16099858,-0.14578392,0.20673499,133.75160340
117.0,51.50960129,-0.16099740,-0.23302821,0.13930281,150.27743600
117.5,51.50960017,-0.16099666,-0.22415885,0.07316918,163.01338890
118.0,51.50959912,-0.16099632,-0.26804764,0.02538118,180.28450000
118.5,51.50959738,-0.16099623,-0.42964291,0.00240947,179.29659000
119.0,51.50959465,-0.16099621,-0.70335685,0.01433411,177.50676580
119.5,51.50959083,-0.16099603,-0.98608381,0.03444619,176.09623310
120.0,51.50958589,-0.16099588,-1.20621346,0.01443108,178.64628900
120.5,51.50958036,-0.16099582,-1.23679774,-0.00965889,179.66720150
121.0,51.50957476,-0.16099590,-1.28618909,-0.00515490,179.53523640
121.5,51.50956902,-0.16099576,-1.22057277,0.01004608,181.03350650
122.0,51.50956349,-0.16099566,-1.24905567,0.02321793,179.51476680
122.5,51.50955789,-0.16099553,-1.28574509,0.01362843,180.45233780
123.0,51.50955217,-0.16099560,-1.22409919,-0.03026262,182.44944840
123.5,51.50954665,-0.16099578,-1.27222189,-0.00855328,179.64494690
124.0,51.50954095,-0.16099588,-1.23234763,-0.03123725,183.23455180
124.5,51.50953535,-0.16099611,-1.26581547,-0.02825170,180.91760660
125.0,51.50952971,-0.16099641,-1.25056394,-0.03496204,181.29950470
125.5,51.50952409,-0.16099656,-1.25213887,-0.03949753,182.94491200
126.0,51.50951846,-0.16099669,-1.24560596,0.01247626,179.11063700
126.5,51.50951280,-0.16099657,-1.25832958,0.05562241,173.47936090
127.0,51.50950721,-0.16099636,-1.24188050,0.00238060,178.17976830
127.5,51.50950171,-0.16099627,-1.23689155,0.01777385,175.41378500
128.0,51.50949614,-0.16099622,-1.20089351,-0.01697238,181.14095720
128.5,51.50949066,-0.16099614,-1.26584191,0.01673720,177.76985870
129.0,51.50948501,-0.16099607,-1.26344908,0.02298384,178.82522960
129.5,51.50947939,-0.16099602,-1.20389143,-0.03562079,182.23781190
130.0,51.50947381,-0.16099620,-1.24469012,-0.01022076,181.16163010
130.5,51.50946816,-0.16099627,-1.29277367,-0.00916850,180.28627220
131.0,51.50946242,-0.16099637,-1.24007264,-0.00989102,180.27101760
131.5,51.50945683,-0.16099645,-1.25087823,-0.03163740,183.09224770
132.0,51.50945117,-0.16099658,-1.26464454,-0.01352233,182.09542010
132.5,51.50944555,-0.16099652,-1.25149189,0.01859553,181.30481870
133.0,51.50943995,-0.16099634,-1.29742567,0.03008110,180.32143560
133.5,51.50943420,-0.16099604,-1.18471640,0.04485523,180.48024340
134.0,51.50942868,-0.16099569,-1.29251861,0.05426757,179.09890820
134.5,51.50942302,-0.16099536,-1.23423392,0.06722395,176.05358930
135.0,51.50941751,-0.16099502,-1.23199779,0.01989726,180.08486680
135.5,51.50941194,-0.16099496,-1.22290282,-0.01305259,181.84346840
136.0,51.50940636,-0.16099501,-1.24987079,0.00512632,180.27611760
136.5,51.50940071,-0.16099495,-1.24907180,0.02259060,178.21036490
137.0,51.50939511,-0.16099477,-1.29045129,0.01175540,180.81083870
137.5,51.50938940,-0.16099464,-1.21774299,0.02824188,178.10936110
138.0,51.50938391,-0.16099450,-1.26065921,0.01711946,179.65507050
138.5,51.50937825,-0.16099434,-1.21570309,0.01532393,179.23957570
139.0,51.50937273,-0.16099416,-1.25081591,0.02348123,180.84848470
139.5,51.50936715,-0.16099398,-1.25829919,0.03263618,178.08253990
140.0,51.50936147,-0.16099377,-1.26295220,0.03103086,179.54763450
140.5,51.50935574,-0.16099354,-1.24037141,0.00431744,182.07847630
141.0,51.50935017,-0.16099341,-1.26785834,0.05137597,177.32702380
141.5,51.50934455,-0.16099332,-1.24228474,0.00452813,178.81182550
142.0,51.50933889,-0.16099334,-1.22806516,-0.00119111,176.70070770
142.5,51.50933328,-0.16099326,-1.25894377,0.00901493,178.75134440
143.0,51.50932765,-0.16099323,-1.30122019,-0.02119149,181.32980320
143.5,51.50932191,-0.16099333,-1.22673753,-0.02708974,183.82421300
144.0,51.50931640,-0.16099343,-1.23191094,0.00107686,180.89976080
144.5,51.50931081,-0.16099343,-1.28051455,0.02748687,177.62120390
145.0,51.50930511,-0.16099325,-1.21213903,0.02476699,177.52762120
145.5,51.50929959,-0.16099316,-1.28962557,-0.00086138,179.54038990
146.0,51.50929382,-0.16099300,-1.22014421,0.00384403,182.18328720
146.5,51.50928826,-0.16099302,-1.27710854,-0.00090164,181.32868120
147.0,51.50928265,-0.16099295,-1.22438129,0.01802375,180.52296490
147.5,51.50927703,-0.16099283,-1.29079605,0.01202598,181.12110760
148.0,51.50927129,-0.16099265,-1.24194786,0.02835547,180.72474210
148.5,51.50926564,-0.16099252,-1.28842221,0.02821333,178.88306210
149.0,51.50925987,-0.16099235,-1.23159173,0.01746832,180.16165940
149.5,51.50925485,-0.16099218,-1.14020439,0.01680301,180.66041950
150.0,51.50925057,-0.16099203,-0.76704805,0.02959751,179.70821850
150.5,51.50924773,-0.16099194,-0.57697456,0.00889250,179.07557940
151.0,51.50924585,-0.16099201,-0.26549020,-0.01193970,178.42523120
151.5,51.50924476,-0.16099192,-0.28226916,0.04092815,165.65699980
152.0,51.50924364,-0.16099124,-0.13625928,0.10958907,151.39512690
152.5,51.50924296,-0.16099029,-0.21294444,0.15948927,138.80182170
153.0,51.50924219,-0.16098893,-0.09291731,0.19294547,124.63027530
153.5,51.50924183,-0.16098736,-0.08435965,0.21911666,104.68386030
154.0,51.50924161,-0.16098573,-0.00684838,0.23742289,89.91980306
154.5,51.50924171,-0.16098399,0.03687954,0.27635552,73.18741568
155.0,51.50924206,-0.16098219,0.10914370,0.20361648,61.95210193
155.5,51.50924269,-0.16098077,0.12931812,0.16841625,43.37738353
156.0,51.50924345,-0.16097973,0.25177359,0.18387280,33.46329679
156.5,51.50924448,-0.16097882,0.19027784,0.05442845,16.58500723
157.0,51.50924547,-0.16097857,0.24089798,0.02535522,-1.93179518
157.5,51.50924717,-0.16097850,0.42261406,-0.00583261,1.31798950
158.0,51.50924982,-0.16097857,0.68147899,0.00393984,0.94390742
158.5,51.50925361,-0.16097859,1.02416809,-0.02417577,-2.40538339
159.0,51.50925874,-0.16097867,1.14168599,0.00170410,0.32711519
159.5,51.50926405,-0.16097867,1.32501382,0.01160112,1.36937818
160.0,51.50926983,-0.16097872,1.23745802,-0.01391732,1.00673167
160.5,51.50927543,-0.16097874,1.27084871,-0.02551276,-2.82435416
161.0,51.50928114,-0.16097877,1.23095808,0.00853559,-0.41187351
161.5,51.50928671,-0.16097867,1.24496938,0.01984111,-0.94172426
162.0,51.50929228,-0.16097855,1.23369574,0.03045317,2.71840393
162.5,51.50929786,-0.16097841,1.27300778,0.01948749,0.81203229
163.0,51.50930358,-0.16097839,1.21240728,-0.01647531,0.14659873
163.5,51.50930904,-0.16097838,1.33288086,0.01724660,0.95025687
164.0,51.50931491,-0.16097836,1.19679601,-0.01162749,-0.20225157
164.5,51.50932045,-0.16097844,1.26213530,0.01758310,4.45408878
165.0,51.50932610,-0.16097841,1.26714058,0.00311149,3.14658391
165.5,51.50933176,-0.16097837,1.27789641,-0.00242786,2.99758360
166.0,51.50933751,-0.16097829,1.22233423,0.00231895,0.66384444
166.5,51.50934307,-0.16097827,1.32237766,-0.00256085,0.64122848
167.0,51.50934884,-0.16097817,1.21276170,0.01112224,-0.79500626
167.5,51.50935433,-0.16097813,1.26116591,0.01778624,2.18121306
168.0,51.50935998,-0.16097804,1.26699500,0.02702498,2.97841386
168.5,51.50936566,-0.16097798,1.21725420,-0.01287819,1.30691970
169.0,51.50937124,-0.16097811,1.25744686,-0.02902350,-0.60523614
169.5,51.50937686,-0.16097826,1.25213958,-0.01216743,1.25721207
170.0,51.50938246,-0.16097831,1.21895210,-0.02223847,-2.54534512
170.5,51.50938799,-0.16097841,1.28238463,-0.02009715,-1.59899812
171.0,51.50939361,-0.16097849,1.22765726,0.00946060,-0.18864689
171.5,51.50939915,-0.16097852,1.17900543,-0.00825453,-0.01678754
172.0,51.50940457,-0.16097858,1.27957827,-0.00154284,0.58332975
172.5,51.50941025,-0.16097859,1.17955709,0.00288554,1.57132455
173.0,51.50941563,-0.16097846,1.31531227,0.01565152,0.06357684
173.5,51.50942141,-0.16097840,1.15141195,0.01989952,3.38191210
174.0,51.50942681,-0.16097827,1.32693302,0.01188954,0.41323287
174.5,51.50943263,-0.16097814,1.20820170,0.00394495,0.15494773
175.0,51.50943809,-0.16097816,1.28284427,-0.00243831,-0.85350132
175.5,51.50944384,-0.16097820,1.20309462,-0.00708475,0.16137643
176.0,51.50944935,-0.16097810,1.32100526,0.02547170,0.38397994
176.5,51.50945520,-0.16097804,1.18008193,-0.00240774,-0.13163567
177.0,51.50946059,-0.16097802,1.33330542,0.01849682,1.88886514
177.5,51.50946638,-0.16097782,1.17290965,0.02220457,0.38344163
178.0,51.50947181,-0.16097760,1.34221528,0.00002337,-3.82718926
178.5,51.50947768,-0.16097750,1.16567129,0.01898170,-3.03950156
179.0,51.50948306,-0.16097731,1.28531297,0.04194428,-1.31229977
179.5,51.50948870,-0.16097709,1.21270189,0.03692906,0.04772297
180.0,51.50949421,-0.16097700,1.24776353,0.01731918,0.94826732
180.5,51.50949983,-0.16097690,1.19290584,0.00908787,0.35533685
181.0,51.50950525,-0.16097685,1.27035734,0.01096791,1.21394414
181.5,51.50951088,-0.16097687,1.22263298,-0.00375531,0.95446127
182.0,51.50951644,-0.16097689,1.27371490,-0.01189340,-0.14815272
182.5,51.50952213,-0.16097697,1.19616819,-0.00482762,0.82479814
183.0,51.50952759,-0.16097690,1.32413877,0.00135431,-1.17073871
183.5,51.50953341,-0.16097686,1.17285672,-0.01398791,-3.68439839
184.0,51.50953880,-0.16097692,1.29669453,0.00792290,-0.85020147
184.5,51.50954448,-0.16097689,1.18059120,0.01886725,0.45097420
185.0,51.50954998,-0.16097693,1.26806965,-0.00745361,1.20906305
185.5,51.50955564,-0.16097712,1.25445254,-0.04746496,-2.30086284
186.0,51.50956129,-0.16097733,1.24254471,-0.03100958,-1.81645071
186.5,51.50956689,-0.16097744,1.24443057,-0.00645456,-1.82528761
187.0,51.50957242,-0.16097750,1.23452650,-0.01719428,-2.28993609
187.5,51.50957806,-0.16097759,1.26426138,-0.00207237,-1.09494598
188.0,51.50958375,-0.16097761,1.26784238,0.01018972,0.74186292
188.5,51.50958885,-0.16097765,1.06372521,0.00474733,2.56776122
189.0,51.50959293,-0.16097767,0.81997268,-0.00890432,2.45573420
189.5,51.50959584,-0.16097783,0.57181272,-0.01827186,4.24147673
190.0,51.50959768,-0.16097804,0.24297328,-0.04269681,3.64016232
190.5,51.50959884,-0.16097799,0.27418339,0.03506056,14.77472204
191.0,51.50960002,-0.16097738,0.13736393,0.08485533,32.30037100
191.5,51.50960070,-0.16097644,0.24117771,0.17281439,41.91244262
192.0,51.50960155,-0.16097501,0.11367246,0.22336682,64.42187726
192.5,51.50960201,-0.16097335,0.10545681,0.22254663,75.64807728
193.0,51.50960230,-0.16097171,0.02169494,0.22390239,93.66789459
