44,22311785.19,23475522.6,23808206.22,20841545.27,24178571.3,21978933.05,23076351.58,23283537.63,20601047.39,24074687.08
45,22312285.36,23476142.02,23808104.56,20841341.66,24178481.6,21979299.22,23076844.6,23283336.59,20600866.09,24074650.22
46,22312782.99,23476764.55,23808011.2,20841134.18,24178389.55,21979667.3,23077340.61,23283128.7,20600682.69,24074604.86
47,22313288.93,23477388.53,23807909.12,20840920.58,24178297.54,21980033.1,23077831.38,23282917.47,20600497.55,24074565.33
48,22313786.99,23478019.89,23807810.82,20840712.29,24178203.32,21980401.28,23078323.67,23282701.91,20600309.03,24074526.02
49,22314289.75,23478646.86,23807720.96,20840512.29,24178118.76,21980761.28,23078816.27,23282481.42,20600122.41,24074484.44
50,22314794.37,23479284.87,23807626.55,20840303.51,24178029.27,21981122.13,23079304.95,23282268.18,20599941.21,24074442.96
51,22315298.91,23479916.21,23807538.11,20840100.4,24177942.24,21981484.46,23079797.62,23282045.01,20599747.23,24074402.62
52,22315807.44,23480548.96,23807447.49,20839896.85,24177856.49,21981839.92,23080281.24,23281826.98,20599558.01,24074362.17
53,22316315.58,23481190.87,23807366.05,20839697.52,24177771.17,21982200.63,23080773.41,23281602.07,20599368.05,24074325.29
54,22316825.62,23481838.63,23807278.41,20839491.29,24177689.28,21982551.4,23081253.8,23281368.85,20599177.63,24074290.6
55,22317331.29,23482477.78,23807199.38,20839291.92,24177605.41,21982901.92,23081740.96,23281142.27,20598987.9,24074247.6
56,22317839.12,23483126.45,23807119.37,20839093.44,24177528.23,21983253.32,23082225.75,23280912,20598794.83,24074209.94
57,22318353.91,23483770.17,23807042.54,20838893.22,24177450.77,21983600.8,23082709.5,23280676.8,20598600.9,24074177.45
58,22318865.51,23484420.08,23806963.42,20838699.32,24177373.37,21983950.56,23083192.61,23280444.6,20598405.87,24074140.46
59,22319375.42,23485077.96,23806889.83,20838501.41,24177298.49,21984293.67,23083675.71,23280206.88,20598211.67,24074108.53
60,22319886.33,23485730.66,23806814.37,20838302.27,24177225.26,21984639.33,23084155.39,23279966.28,20598014.73,24074071.95
61,22320403.51,23486386.66,23806745.41,20838111.91,24177152.83,21984977.9,23084638.55,23279724.27,20597816.37,24074040.7
62,22320920.12,23487050.54,23806672.73,20837916.73,24177080.29,21985322.67,23085116.1,23279477.84,20597622.04,24074002.08
63,22321434.22,23487711.43,23806610.14,20837729.3,24177015.23,21985658.88,23085597.49,23279232.74,20597423.8,24073968.23
64,22321948.96,23488374.28,23806543.5,20837537.89,24176942.34,21985990.06,23086072.25,23278981.75,20597222.22,24073943.7
65,22322463.26,23489042.72,23806484.79,20837342.69,24176878.38,21986328.26,23086555.21,23278729.44,20597022.86,24073912.1
66,22322982.62,23489707.32,23806420.83,20837156.49,24176815.63,21986662.26,23087034.18,23278478.2,20596816.75,24073885.33
67,22323499.67,23490378.98,23806359.38,20836965.04,24176752.29,21986991.94,23087508.65,23278228.36,20596621.71,24073856.44
68,22324020.06,23491053.15,23806302.13,20836779.13,24176690.98,21987320.54,23087984.84,23277962.42,20596416.77,24073828.25
69,22324535.31,23491730.97,23806244.14,20836583,24176634.44,21987647.7,23088460.79,23277707.52,20596210.37,24073803.33
70,22325059.4,23492406.96,23806185.75,20836401.08,24176572.05,21987971.3,23088932.78,23277446.94,20596013.17,24073778.08
71,22325580.48,23493089.17,23806135.74,20836216,24176519.37,21988297.72,23089408.88,23277181.95,20595806.89,24073754.85
72,22326101.85,23493768.98,23806079.46,20836030.76,24176460.62,21988620.01,23089880.57,23276918.81,20595602.18,24073739.76
73,22326620.29,23494455.33,23806031.02,20835850.04,24176413.49,21988939.5,23090355.29,23276648.95,20595387.86,24073718.6
74,22327142.17,23495145.12,23805980.69,20835663.49,24176361.99,21989257.9,23090829.96,23276378.93,20595183.58,24073694.25
75,22327662.35,23495835.9,23805933.79,20835479.63,24176312.65,21989570.56,23091304.58,23276108.2,20594977.46,24073672.76
76,22328183.91,23496532.18,23805889.53,20835298.44,24176265.92,21989885.38,23091779.2,23275834.54,20594767.77,24073654.48
77,22328710.21,23497222.67,23805842.46,20835118.31,24176217.22,21990197.55,23092245.35,23275557.17,20594559.05,24073640.35
78,22329232.65,23497916.8,23805802.71,20834935.7,24176175.46,21990510.16,23092717.95,23275283.44,20594344.86,24073622.81
79,22329760.93,23498614.35,23805759.42,20834755.96,24176138.04,21990820.5,23093192.24,23275005.43,20594139.39,24073609.4
80,22330287.36,23499322.51,23805722.63,20834574.72,24176095.67,21991125.24,23093661.95,23274725,20593926.94,24073598.34
81,22330807.79,23500026.92,23805678.08,20834397.17,24176061.84,21991430.14,23094135.22,23274437.57,20593711.89,24073586.32
82,22331330.61,23500731.7,23805642.1,20834220.01,24176024.41,21991732.74,23094609.96,23274156.13,20593499.31,24073576.82
83,22331857.71,23501435.2,23805608.26,20834042.39,24175987.61,21992034.72,23095081.61,23273866.57,20593282.27,24073569.93
84,22332381.87,23502150.72,23805572.97,20833867.84,24175957.9,21992327.38,23095545.43,23273579.09,20593071.3,24073560.25
85,22332905.41,23502858.76,23805536.01,20833691.21,24175927.47,21992631.75,23096019.4,23273289.54,20592850.71,24073556.67
86,22333435.46,23503576.1,23805503.84,20833511.66,24175896.64,21992928.05,23096489.79,23272998.16,20592638.24,24073550.23
87,22333959.33,23504287.07,23805472.28,20833334.56,24175869.19,21993227.96,23096962.93,23272704.87,20592424.02,24073540.32
88,22334488.02,23505004.85,23805435.44,20833165.9,24175834.75,21993523.92,23097430.54,23272414.64,20592207.5,24073535.53
89,22335010.14,23505714.52,23805410.28,20832987.03,24175805.29,21993825.87,23097905.55,23272129.33,20591989.42,24073532.62
90,22335538.69,23506428.7,23805370.53,20832810.18,24175774.14,21994116.54,23098375.43,23271835.33,20591779.81,24073522.32
