0,-2.57592083166,-67.4175470185,997,0.05,199.95,0.1,0.0408665281386,0.0492942885515,91.0000001364,-0.12,-0,-9.75
1,-2.57592035517,-67.4157493316,996.898229034,0.0568918024867,199.946599613,0.103546493695,0.0387926322295,0.053086812705,90.998355053,0.05,-0.01,-9.74
2,-2.57591980083,-67.4139516735,996.792639883,0.0652342467421,199.94306608,0.107193174958,0.0366037238811,0.0569940045921,90.9964809485,0,-0.02,-9.74
3,-2.5759191796,-67.4121540438,996.683085824,0.0728405233856,199.938673494,0.112142347781,0.0347587267055,0.0610154890317,90.9949507668,-0,-0.01,-9.73
4,-2.57591847233,-67.4103564504,996.569421097,0.0844504119878,199.935938497,0.114788399313,0.0324548032711,0.0650370952141,90.9930768915,-0.16,-0.03,-9.74
5,-2.57591767249,-67.4085588926,996.452688564,0.0923939499258,199.930961398,0.120040325167,0.0302646956254,0.0690588531235,90.9907447374,-0.01,-0.02,-9.73
6,-2.57591679574,-67.4067613955,996.330818779,0.101879999204,199.923200128,0.123796837007,0.0278455355146,0.0734240673396,90.9887566202,0.12,-0.01,-9.74
7,-2.57591582187,-67.4049639483,996.20519567,0.112889589688,199.917950187,0.127050900436,0.025655477845,0.0776745236356,90.9868831074,0,0,-9.75
8,-2.575914755,-67.4031665636,996.075777435,0.123340204444,199.910781079,0.132009736025,0.0232355157351,0.0819250066243,90.984665899,0,-0.01,-9.74
9,-2.57591358032,-67.4013692296,995.941732895,0.135457896858,199.906088962,0.135665763372,0.0209305695986,0.0860605882508,90.9829071042,0.04,-0.02,-9.71
10,-2.57591230296,-67.399571963,995.803762788,0.147003976931,199.898396118,0.140328475312,0.0187398461563,0.0901960841414,90.9810337969,0.11,-0.01,-9.74
11,-2.57591091229,-67.3977747688,995.662610551,0.160593551388,199.888128892,0.142197045588,0.0163195523228,0.094216883456,90.9790459514,0,-0.03,-9.74
12,-2.57590939902,-67.3959776594,995.518407836,0.174054027539,199.87890854,0.145466447881,0.0141286358871,0.0982374716972,90.9772873704,-0.06,-0,-9.74
13,-2.57590775845,-67.3941806369,995.37073885,0.187799364198,199.869023634,0.149539435098,0.0118227613772,0.102028760963,90.9754142328,-0.04,-0.01,-9.73
14,-2.57590600139,-67.3923837041,995.219857237,0.201138390246,199.859052867,0.152015233728,0.00940188890242,0.106163694324,90.9734266673,0.07,-0.01,-9.73
15,-2.57590411628,-67.390586869,995.066166321,0.215359455951,199.847054517,0.155197638333,0.00686623473267,0.109840080647,90.9714391274,0.13,-0.01,-9.72
16,-2.57590210475,-67.3887901366,994.909570164,0.229786963814,199.834856453,0.158683417507,0.00455978155768,0.114203840182,90.9695663597,-0.03,0.01,-9.75
17,-2.57589996532,-67.3869935142,994.748520666,0.244958017277,199.823843219,0.163369665097,0.00259763111497,0.118223632336,90.9680374223,0.02,-0,-9.75
18,-2.57589768802,-67.3851970135,994.583378101,0.258410473163,199.809622138,0.167065828306,0.00052053220858,0.122472447331,90.9663939722,0.07,-0.03,-9.73
19,-2.57589528261,-67.3834006439,994.4147012,0.273422049666,199.795533217,0.170065257145,-0.00178614852294,0.126491898654,90.9646360068,0.1,-0.02,-9.73
20,-2.57589273093,-67.3816043919,994.242465323,0.290924188375,199.781095493,0.174069003401,-0.00374919883991,0.13039658132,90.9628781416,-0.06,-0.01,-9.75
21,-2.57589861603,-67.379808443,994.06779444,-1.83016503119,199.718901143,0.174426702171,14.0376745521,0.134527115722,91.5794323662,0.03,-0.7,-9.86
22,-2.5759263395,-67.3780132329,993.892634202,-4.26395266584,199.6204681,0.175044263911,14.0373447846,0.138865104614,92.281094558,0.09,-0.68,-9.87
23,-2.57597607714,-67.3762190442,993.717886095,-6.73288115679,199.492497885,0.174795366133,14.0372353928,0.143314583695,92.9827848651,-0.01,-0.35,-9.94
24,-2.57604782181,-67.3744261481,993.542144596,-9.14884935966,199.332765453,0.176562479765,14.0368841446,0.147318722521,93.6843643262,0.02,-0.01,-10.05
25,-2.57614154501,-67.3726348221,993.365480138,-11.5934798774,199.142684839,0.176567124996,14.0364058819,0.151519034971,94.3861109053,-0.03,0.67,-10.22
26,-2.57625722547,-67.3708453352,993.189243286,-14.0109613795,198.922036796,0.176467262436,14.035573187,0.155972208158,95.0878022904,-0.05,-0,-10.05
27,-2.57639484573,-67.3690579639,993.014003394,-16.4380994805,198.673201557,0.173609738519,14.0351890154,0.160399700448,95.7891327878,-0.04,0.68,-10.21
28,-2.57655436738,-67.367272983,992.840229682,-18.8671095153,198.391508222,0.17421142791,14.0351391746,0.1649636755,96.4908528033,0.08,1.01,-10.29
29,-2.57673575876,-67.3654906703,992.666679857,-21.2745192556,198.079756285,0.173097130642,14.0349657688,0.169382702078,97.1921841757,0.08,0.32,-10.11
30,-2.57693899104,-67.3637112882,992.493361703,-23.674678217,197.73795696,0.173731812465,14.0348984608,0.174101977507,97.8937105599,-0.02,-0.01,-10.04
31,-2.57716402346,-67.3619351172,992.31979663,-26.0778064846,197.367887922,0.174027236841,14.0349386346,0.178536327459,98.5954042031,-0.11,-0.66,-9.89
32,-2.57741081404,-67.3601624265,992.145157423,-28.5035663673,196.963277772,0.175046543291,14.0351966635,0.182682875087,99.2972651051,-0.09,-0.66,-9.88
33,-2.57767930464,-67.35839348,991.969982235,-30.8751643632,196.533261822,0.175740005996,14.03521081,0.187013211935,99.9983483245,-0.01,-0.67,-9.88
34,-2.57796944715,-67.3566285683,991.794319049,-33.2805005445,196.068639729,0.175869842559,14.0353315573,0.191500374772,100.700182493,0.04,0.01,-10.06
35,-2.57828118113,-67.3548679487,991.617978321,-35.6503636986,195.576265867,0.176169516882,14.0355552066,0.195613860475,101.402045021,-0.22,-1.63,-9.62
36,-2.5786144545,-67.3531118908,991.44224892,-38.0653491239,195.054183852,0.175190456149,14.0359952146,0.199935941301,102.103963705,0.28,1.36,-10.38
37,-2.57896921541,-67.3513606574,991.267188291,-40.4150010358,194.501797351,0.174776244438,14.0365369977,0.204434926077,102.805104797,-0.06,0.04,-10.04
38,-2.57934540992,-67.3496145312,991.09248225,-42.7609405457,193.920109161,0.17424955989,14.0367219012,0.208500250119,103.506496631,-0.09,-0.64,-9.9
39,-2.57974297056,-67.3478737759,990.917960167,-45.1384652698,193.306252532,0.174371333502,14.0374654348,0.212491932426,104.208111428,0,0.4,-10.14
40,-2.58016182992,-67.3461386596,990.743608733,-47.5054963126,192.665906652,0.173522910237,14.0380802993,0.216544600956,104.909865823,0.02,0.06,-10.07
41,-2.580601922,-67.3444094397,990.570210468,-49.8302488309,191.994169881,0.174097822382,14.0385648709,0.220828308945,105.611092836,-0.11,-0.6,-9.88
42,-2.58106315157,-67.3426863893,990.395516479,-52.1731364389,191.293756356,0.174655851085,14.0391510301,0.225229523875,106.31270964,0.29,1.05,-10.31
43,-2.58154545734,-67.3409697596,990.222103991,-54.4974273483,190.564362654,0.17238224224,14.0398365042,0.229301370346,107.014132582,-0.49,-1.53,-9.65
44,-2.58204874399,-67.3392598205,990.04953801,-56.8168708027,189.805761499,0.172118184683,14.0405059273,0.233237926463,107.715528437,-0.19,-0.55,-9.9
45,-2.58257294209,-67.3375568366,989.876910725,-59.1231494062,189.018479373,0.173079434673,14.0415028472,0.237231880146,108.417063986,-0.07,-0.22,-10
46,-2.58311797276,-67.3358610711,989.703118233,-61.4103766933,188.198022677,0.174377490587,14.0422528194,0.241476515957,109.11843355,-0.56,-1.49,-9.66
47,-2.58368374073,-67.3341727868,989.52909628,-63.7089110197,187.353213716,0.173834908207,14.0433346404,0.245831363008,109.820193015,-0.1,-0.56,-9.92
48,-2.58427014356,-67.3324922388,989.35541698,-65.9883332369,186.477934895,0.174303641511,14.0438282106,0.249963742549,110.521786506,-0.32,-0.82,-9.84
